Employee_ID,Gender,Age,Department,Job_Level,Years_At_Company,Monthly_Salary_INR,Avg_Weekly_Hours,Performance_Rating,Promotion_Last_2_Years,Training_Hours_Last_Year,Attrition
EMP11031,Female,22,Consulting,Analyst,0.9,77802,35,3,No,22,Yes
EMP11032,Male,22,Consulting,Analyst,3.2,32549,39,2,No,33,Yes
EMP11033,Female,23,Consulting,Analyst,1.5,72842,44,3,Yes,15,No
EMP11034,Male,38,Advisory,Analyst,0.6,71539,68,4,No,33,Yes
EMP11035,Female,34,Tax,Analyst,3.9,58717,36,4,Yes,70,Yes
EMP11036,Female,40,Audit,Senior Analyst,0.5,179088,52,4,No,32,Yes
EMP11037,Male,38,Consulting,Analyst,5.8,140042,47,3,No,67,Yes
EMP11038,Male,30,Tax,Manager,2.2,152922,39,2,No,42,Yes
EMP11039,Male,22,Consulting,Manager,0.3,117447,54,5,No,63,No
EMP11040,Male,42,Consulting,Analyst,3.6,108402,36,3,No,70,No
EMP11041,Female,21,Advisory,Manager,2.2,67607,45,4,Yes,17,No
EMP11042,Male,24,Tax,Analyst,1.1,37823,64,4,No,67,Yes
EMP11043,Male,34,Audit,Analyst,1.6,54986,66,3,No,60,Yes
EMP11044,Female,21,Tax,Analyst,1.1,146682,66,3,Yes,74,Yes
EMP11045,Male,34,Tax,Analyst,0.9,89325,62,4,No,19,Yes
EMP11046,Male,36,Consulting,Senior Analyst,0.5,152925,44,4,Yes,10,Yes
EMP11047,Male,42,Technology,Manager,1.4,82771,56,3,No,78,Yes
EMP11048,Male,34,Tax,Analyst,0.9,79973,51,3,No,45,Yes
EMP11049,Male,40,Tax,Senior Analyst,3.5,170762,56,2,No,63,Yes
EMP11050,Female,23,Tax,Analyst,3.5,64107,53,2,No,75,No
EMP11051,Male,23,Audit,Manager,2.1,82888,51,3,No,27,No
EMP11052,Male,29,Audit,Analyst,4.5,35956,58,3,Yes,47,Yes
EMP11053,Male,26,Consulting,Analyst,5.5,111839,66,5,No,34,Yes
EMP11054,Male,33,Consulting,Analyst,2.6,126131,62,4,No,7,Yes
EMP11055,Male,41,Consulting,Analyst,2.9,92594,48,4,No,21,Yes
EMP11056,Female,22,Technology,Senior Analyst,1.0,36519,40,3,No,23,Yes
EMP11057,Male,28,Tax,Manager,6.8,26832,43,2,Yes,65,No
EMP11058,Female,41,Advisory,Analyst,0.1,138922,55,5,No,63,Yes
EMP11059,Female,22,Technology,Senior Analyst,1.3,130474,46,3,Yes,64,Yes
EMP11060,Male,24,Tax,Senior Analyst,3.8,94715,64,2,Yes,13,No
EMP11061,Male,35,Consulting,Manager,0.3,96835,65,3,No,24,Yes
EMP11062,Male,24,Audit,Analyst,0.6,98366,38,4,Yes,2,No
EMP11063,Male,33,Consulting,Senior Analyst,2.7,62570,65,4,Yes,4,No
EMP11064,Female,32,Tax,Manager,2.5,162687,61,1,No,64,Yes
EMP11065,Male,33,Consulting,Senior Analyst,4.0,63311,59,4,Yes,53,Yes
EMP11066,Male,34,Advisory,Analyst,5.0,115245,39,3,Yes,18,No
EMP11067,Male,40,Audit,Analyst,0.4,128187,40,1,Yes,53,Yes
EMP11068,Male,38,Tax,Analyst,0.1,48434,39,4,Yes,75,No
EMP11069,Male,26,Tax,Senior Analyst,3.5,111879,61,4,No,9,No
EMP11070,Male,31,Tax,Senior Analyst,1.1,40739,42,3,No,15,Yes
EMP11071,Female,22,Technology,Analyst,3.0,91202,43,3,No,45,Yes
EMP11072,Female,43,Tax,Senior Analyst,0.5,123580,49,4,No,28,No
EMP11073,Male,39,Technology,Senior Analyst,1.9,104599,41,4,Yes,14,No
EMP11074,Male,39,Technology,Senior Analyst,2.1,141770,66,4,Yes,47,Yes
EMP11075,Male,25,Tax,Senior Analyst,2.6,64470,42,3,Yes,10,No
EMP11076,Female,39,Advisory,Manager,2.2,99965,49,5,No,33,Yes
EMP11077,Male,22,Audit,Analyst,2.1,150332,53,5,No,35,Yes
EMP11078,Female,30,Consulting,Manager,1.2,154681,40,2,No,29,Yes
EMP11079,Male,22,Advisory,Analyst,0.2,139300,53,4,No,72,Yes
EMP11080,Male,31,Consulting,Analyst,0.3,62997,62,3,Yes,18,Yes
EMP11081,Male,38,Consulting,Analyst,1.7,122805,51,3,No,67,Yes
EMP11082,Male,44,Technology,Analyst,1.3,147202,53,4,No,69,Yes
EMP11083,Female,35,Technology,Analyst,2.2,27526,65,2,No,32,Yes
EMP11084,Female,29,Tax,Analyst,1.1,98339,45,3,No,79,Yes
EMP11085,Male,43,Consulting,Manager,3.5,31574,49,4,No,74,Yes
EMP11086,Male,39,Audit,Analyst,6.0,33733,44,3,No,21,Yes
EMP11087,Female,29,Audit,Senior Analyst,1.1,75290,57,3,No,35,Yes
EMP11088,Female,23,Consulting,Analyst,0.6,97793,37,5,No,22,Yes
EMP11089,Female,41,Audit,Manager,0.4,61051,37,3,No,62,Yes
EMP11090,Female,29,Audit,Senior Analyst,2.9,40909,52,3,Yes,25,Yes
EMP11091,Male,34,Technology,Analyst,1.8,102338,59,3,No,59,Yes
EMP11092,Female,39,Tax,Manager,0.6,98432,54,3,No,4,Yes
EMP11093,Male,27,Consulting,Senior Analyst,3.2,53133,63,4,Yes,53,Yes
EMP11094,Female,36,Audit,Manager,0.5,104062,56,4,No,37,Yes
EMP11095,Female,36,Consulting,Senior Analyst,2.4,167350,49,3,Yes,61,No
EMP11096,Female,21,Audit,Senior Analyst,2.2,136546,44,4,No,24,No
EMP11097,Female,24,Technology,Manager,4.0,76458,55,3,No,11,Yes
EMP11098,Female,24,Consulting,Analyst,0.2,80415,63,3,No,21,Yes
EMP11099,Male,27,Consulting,Analyst,6.6,79160,66,4,Yes,8,Yes
EMP11100,Male,28,Consulting,Manager,3.6,79399,44,4,No,28,Yes
EMP11101,Female,37,Audit,Analyst,0.7,50298,47,3,No,43,Yes
EMP11102,Female,25,Advisory,Senior Analyst,0.6,178263,57,2,No,26,Yes
EMP11103,Male,27,Tax,Analyst,1.7,114407,57,2,No,54,Yes
EMP11104,Female,40,Advisory,Senior Analyst,5.1,87513,65,3,No,4,No
EMP11105,Female,40,Audit,Senior Manager,5.6,76097,38,3,No,51,No
EMP11106,Male,24,Advisory,Analyst,2.2,170476,37,4,Yes,12,No
EMP11107,Female,26,Advisory,Analyst,5.9,60198,55,1,Yes,41,Yes
EMP11108,Female,27,Technology,Senior Analyst,0.0,74997,36,4,No,14,Yes
EMP11109,Male,38,Consulting,Manager,0.1,156639,38,3,Yes,78,Yes
EMP11110,Male,25,Consulting,Analyst,7.3,27179,35,3,No,17,Yes
EMP11111,Male,40,Advisory,Analyst,4.5,27019,49,3,Yes,49,Yes
EMP11112,Female,23,Advisory,Manager,1.8,106455,67,3,No,1,Yes
EMP11113,Male,27,Consulting,Senior Analyst,4.2,174776,40,4,No,12,No
EMP11114,Male,42,Consulting,Analyst,9.3,174102,41,2,No,67,No
EMP11115,Male,34,Consulting,Analyst,4.4,151883,53,3,No,46,Yes
EMP11116,Male,27,Technology,Senior Analyst,5.5,94445,35,4,Yes,74,No
EMP11117,Male,25,Consulting,Analyst,4.3,98551,53,4,No,49,Yes
EMP11118,Male,42,Technology,Analyst,0.6,28420,60,3,No,11,Yes
EMP11119,Female,25,Consulting,Manager,5.4,84875,46,3,No,12,No
EMP11120,Female,43,Technology,Analyst,0.7,41740,56,4,No,8,Yes
EMP11121,Male,22,Tax,Senior Analyst,6.7,90263,47,5,No,58,No
EMP11122,Male,41,Consulting,Analyst,1.8,130789,62,4,No,44,Yes
EMP11123,Male,42,Technology,Manager,3.4,44465,48,3,No,69,Yes
EMP11124,Female,26,Audit,Senior Analyst,2.1,29131,56,5,No,42,Yes
EMP11125,Female,35,Technology,Analyst,0.3,35652,64,1,No,73,Yes
EMP11126,Female,41,Advisory,Senior Analyst,1.0,72671,54,1,No,22,Yes
EMP11127,Female,30,Audit,Analyst,12.4,114342,61,4,No,78,No
EMP11128,Female,43,Advisory,Manager,9.7,44171,68,2,Yes,44,Yes
EMP11129,Female,44,Technology,Manager,1.2,83541,35,2,No,22,Yes
EMP11130,Female,27,Audit,Analyst,16.8,34470,49,3,No,33,Yes
EMP11131,Female,25,Advisory,Analyst,5.6,69308,66,3,No,15,No
EMP11132,Female,21,Tax,Analyst,2.8,177398,42,4,No,62,No
EMP11133,Male,33,Tax,Senior Analyst,0.1,160669,67,4,No,50,Yes
EMP11134,Male,41,Consulting,Analyst,7.0,127840,52,3,No,31,No
EMP11135,Male,38,Audit,Analyst,2.4,74477,63,3,No,37,Yes
EMP11136,Male,33,Audit,Analyst,6.1,133261,66,5,No,55,Yes
EMP11137,Female,41,Advisory,Analyst,5.4,127466,67,4,Yes,68,Yes
EMP11138,Female,41,Consulting,Senior Analyst,5.4,58071,39,3,Yes,16,No
EMP11139,Male,38,Technology,Analyst,3.6,95560,52,5,Yes,38,No
EMP11140,Female,25,Audit,Senior Analyst,1.0,101762,44,4,No,40,Yes
EMP11141,Male,33,Advisory,Analyst,1.2,168641,67,2,No,47,Yes
EMP11142,Female,24,Audit,Analyst,1.1,27369,57,1,Yes,27,Yes
EMP11143,Male,37,Audit,Senior Analyst,0.1,134963,39,2,No,76,Yes
EMP11144,Female,23,Consulting,Senior Manager,2.6,25528,68,4,No,49,Yes
EMP11145,Female,37,Consulting,Manager,3.6,133806,58,2,Yes,0,Yes
EMP11146,Male,31,Advisory,Analyst,5.8,127979,51,3,No,49,No
EMP11147,Female,41,Technology,Analyst,0.5,174119,65,2,No,18,Yes
EMP11148,Male,40,Advisory,Manager,2.4,44748,41,5,No,58,Yes
EMP11149,Male,43,Technology,Analyst,0.0,60109,51,3,No,67,Yes
EMP11150,Male,41,Technology,Analyst,0.3,38919,62,5,No,66,Yes
EMP11151,Male,24,Advisory,Manager,0.2,72498,56,5,No,40,Yes
EMP11152,Female,22,Tax,Manager,3.9,80808,49,1,No,9,Yes
EMP11153,Female,40,Advisory,Senior Manager,0.3,95441,49,3,No,27,Yes
EMP11154,Female,36,Audit,Manager,3.8,138843,59,1,No,33,Yes
EMP11155,Male,38,Tax,Manager,0.9,99420,55,5,No,38,Yes
EMP11156,Female,28,Audit,Analyst,6.3,132447,36,3,No,55,Yes
EMP11157,Male,23,Advisory,Analyst,5.0,91896,61,2,Yes,51,Yes
EMP11158,Female,29,Tax,Senior Analyst,9.5,128431,66,2,No,2,Yes
EMP11159,Female,40,Audit,Senior Analyst,6.5,178018,55,3,No,22,Yes
EMP11160,Female,26,Audit,Senior Analyst,8.1,72020,38,5,No,16,No
EMP11161,Male,30,Technology,Analyst,5.9,47161,53,4,Yes,70,No
EMP11162,Female,41,Advisory,Analyst,3.5,52738,36,4,Yes,25,Yes
EMP11163,Female,30,Audit,Senior Analyst,0.6,159997,60,3,No,17,Yes
EMP11164,Male,33,Advisory,Analyst,1.0,164535,68,1,Yes,45,Yes
EMP11165,Female,37,Advisory,Analyst,0.7,82153,48,5,No,69,Yes
EMP11166,Male,29,Consulting,Senior Analyst,2.8,86009,49,1,No,30,Yes
EMP11167,Female,37,Technology,Senior Analyst,2.1,112938,54,5,No,8,Yes
EMP11168,Male,44,Advisory,Analyst,6.1,124546,68,3,Yes,34,No
EMP11169,Male,29,Consulting,Senior Analyst,9.2,81271,53,1,Yes,59,No
EMP11170,Female,29,Tax,Senior Analyst,1.6,34797,43,4,Yes,75,Yes
EMP11171,Male,21,Technology,Analyst,2.1,111130,41,5,Yes,62,Yes
EMP11172,Male,22,Audit,Analyst,10.7,96942,64,5,No,51,Yes
EMP11173,Male,36,Audit,Analyst,1.0,143065,47,2,No,47,Yes
EMP11174,Male,21,Audit,Analyst,4.7,38965,61,2,Yes,60,Yes
EMP11175,Male,30,Advisory,Manager,0.8,38733,69,3,Yes,23,Yes
EMP11176,Male,38,Advisory,Analyst,3.4,152182,47,4,Yes,73,No
EMP11177,Female,28,Advisory,Senior Analyst,0.9,108360,49,4,No,57,Yes
EMP11178,Male,41,Technology,Analyst,6.5,133378,43,2,No,63,Yes
EMP11179,Male,31,Tax,Analyst,2.5,53287,57,5,No,29,Yes
EMP11180,Female,43,Audit,Senior Analyst,0.6,107104,37,4,No,28,Yes
EMP11181,Female,22,Consulting,Analyst,0.8,111916,68,4,No,9,Yes
EMP11182,Female,28,Consulting,Senior Analyst,2.0,28188,53,3,No,38,Yes
EMP11183,Female,42,Consulting,Analyst,9.8,116205,62,3,Yes,54,Yes
EMP11184,Female,28,Advisory,Analyst,4.4,122349,57,5,No,27,Yes
EMP11185,Female,37,Technology,Senior Analyst,2.0,162837,41,3,Yes,17,No
EMP11186,Female,35,Consulting,Analyst,1.2,166879,46,4,No,40,Yes
EMP11187,Male,37,Advisory,Manager,2.4,35204,48,5,Yes,74,Yes
EMP11188,Male,43,Tax,Senior Analyst,4.1,67120,49,4,No,64,No
EMP11189,Female,44,Consulting,Analyst,4.6,127903,37,3,Yes,45,No
EMP11190,Male,33,Audit,Analyst,1.2,178730,49,1,No,59,No
EMP11191,Male,39,Consulting,Senior Analyst,3.8,62081,58,1,No,8,Yes
EMP11192,Male,25,Audit,Manager,3.2,59986,42,3,No,44,No
EMP11193,Female,32,Technology,Analyst,9.6,104322,39,2,No,59,No
EMP11194,Female,21,Audit,Manager,8.0,119819,38,3,No,27,Yes
EMP11195,Male,43,Consulting,Analyst,4.7,155015,48,3,No,2,Yes
EMP11196,Female,25,Consulting,Manager,3.9,75304,50,3,No,50,Yes
EMP11197,Male,28,Technology,Analyst,1.0,90592,54,3,Yes,7,Yes
EMP11198,Male,33,Audit,Manager,5.6,83548,58,2,No,69,Yes
EMP11199,Male,28,Audit,Senior Analyst,1.7,123447,40,1,No,58,Yes
EMP11200,Male,43,Audit,Analyst,1.0,64986,65,4,No,60,Yes
EMP11201,Female,31,Audit,Analyst,1.5,99095,40,3,No,57,Yes
EMP11202,Female,21,Audit,Analyst,5.4,116594,69,3,No,69,No
EMP11203,Female,33,Advisory,Senior Manager,0.5,113281,49,4,No,11,Yes
EMP11204,Male,39,Audit,Analyst,1.8,91151,63,4,No,8,Yes
EMP11205,Female,44,Audit,Analyst,2.0,98598,37,3,No,48,Yes
EMP11206,Male,23,Tax,Senior Analyst,0.1,53214,45,4,Yes,16,No
EMP11207,Female,44,Consulting,Senior Analyst,0.7,63745,37,5,Yes,53,Yes
EMP11208,Male,37,Consulting,Senior Analyst,5.3,166753,62,4,No,43,Yes
EMP11209,Male,25,Consulting,Senior Analyst,5.3,163056,44,3,No,31,Yes
EMP11210,Male,40,Technology,Analyst,1.0,115810,67,4,No,34,Yes
EMP11211,Female,41,Audit,Manager,6.2,25944,50,2,Yes,77,Yes
EMP11212,Female,28,Technology,Analyst,4.4,118993,44,3,No,48,No
EMP11213,Female,34,Tax,Analyst,1.6,34114,67,5,No,53,Yes
EMP11214,Female,24,Audit,Senior Analyst,4.1,64846,37,3,No,15,No
EMP11215,Male,31,Technology,Senior Analyst,9.8,57596,39,5,No,11,Yes
EMP11216,Female,40,Consulting,Analyst,1.8,129087,46,3,No,7,Yes
EMP11217,Female,35,Audit,Senior Analyst,0.8,31907,47,5,Yes,20,Yes
EMP11218,Male,39,Tax,Analyst,8.5,50009,58,3,No,47,Yes
EMP11219,Male,27,Tax,Analyst,2.8,109846,66,1,No,7,Yes
EMP11220,Male,39,Advisory,Manager,0.3,75241,50,3,No,27,Yes
EMP11221,Female,39,Audit,Analyst,2.6,43996,66,3,Yes,79,Yes
EMP11222,Male,31,Consulting,Analyst,2.1,162119,55,1,No,9,No
EMP11223,Male,25,Tax,Manager,5.8,53767,46,4,Yes,51,Yes
EMP11224,Male,25,Consulting,Senior Manager,2.3,41347,55,3,No,14,Yes
EMP11225,Female,42,Consulting,Senior Analyst,0.9,127063,55,4,Yes,3,No
EMP11226,Male,28,Audit,Senior Analyst,3.4,49102,40,3,Yes,78,No
EMP11227,Female,30,Audit,Senior Analyst,2.3,29263,43,2,Yes,61,No
EMP11228,Female,26,Technology,Manager,0.8,133585,35,5,Yes,3,Yes
EMP11229,Male,35,Consulting,Manager,2.6,92438,46,3,Yes,40,No
EMP11230,Male,36,Technology,Analyst,5.2,121359,48,4,No,72,No
EMP11231,Female,37,Consulting,Analyst,0.1,155251,40,4,Yes,54,Yes
EMP11232,Male,28,Tax,Senior Analyst,3.0,52690,35,3,No,27,Yes
EMP11233,Male,28,Consulting,Manager,1.3,27994,56,5,Yes,46,Yes
EMP11234,Female,29,Consulting,Senior Analyst,1.0,128533,68,4,No,8,Yes
EMP11235,Female,22,Audit,Senior Analyst,1.5,92546,45,3,No,1,Yes
EMP11236,Male,35,Consulting,Senior Manager,1.3,163449,37,4,Yes,66,Yes
EMP11237,Female,38,Consulting,Analyst,5.4,103572,40,2,No,47,No
EMP11238,Male,23,Technology,Analyst,1.0,51467,40,3,Yes,68,Yes
EMP11239,Male,37,Advisory,Analyst,4.0,156120,54,5,No,73,No
EMP11240,Male,24,Audit,Analyst,0.3,72606,55,4,No,27,Yes
EMP11241,Female,24,Audit,Analyst,9.1,123112,36,4,Yes,78,Yes
EMP11242,Male,34,Audit,Analyst,2.9,98414,60,4,No,13,Yes
EMP11243,Male,29,Advisory,Senior Analyst,3.7,118145,65,4,Yes,45,Yes
EMP11244,Male,29,Tax,Manager,1.1,73115,60,5,No,12,Yes
EMP11245,Female,43,Technology,Senior Analyst,1.6,114606,66,3,No,15,Yes
EMP11246,Female,38,Audit,Senior Analyst,0.8,65647,44,2,No,39,No
EMP11247,Female,30,Consulting,Analyst,8.1,79607,57,3,No,71,Yes
EMP11248,Female,41,Consulting,Manager,2.0,46996,40,4,Yes,29,No
EMP11249,Female,24,Advisory,Manager,3.0,108697,57,3,Yes,64,Yes
EMP11250,Male,32,Advisory,Senior Analyst,4.0,71022,62,1,Yes,57,Yes
EMP11251,Female,28,Advisory,Analyst,1.4,65148,64,3,No,47,Yes
EMP11252,Female,22,Advisory,Analyst,3.8,92764,48,5,Yes,48,Yes
EMP11253,Female,42,Audit,Analyst,3.4,116901,66,4,No,1,Yes
EMP11254,Male,33,Tax,Senior Analyst,3.7,115724,68,3,No,13,Yes
EMP11255,Female,41,Audit,Manager,2.0,149766,56,2,Yes,16,Yes
EMP11256,Female,36,Advisory,Manager,1.4,33888,65,3,No,30,Yes
EMP11257,Male,22,Consulting,Senior Analyst,0.8,123941,41,2,No,9,Yes
EMP11258,Female,31,Consulting,Manager,5.2,42333,55,2,No,69,Yes
EMP11259,Male,30,Technology,Manager,2.8,61355,50,5,No,36,No
EMP11260,Male,35,Technology,Analyst,1.8,154686,54,5,No,63,Yes
EMP11261,Male,37,Tax,Analyst,8.6,128170,53,2,No,29,Yes
EMP11262,Male,28,Consulting,Manager,0.1,100675,66,2,No,33,Yes
EMP11263,Male,38,Tax,Analyst,5.7,92664,49,3,No,17,Yes
EMP11264,Female,43,Consulting,Manager,18.1,111153,39,3,Yes,62,Yes
EMP11265,Male,29,Technology,Senior Manager,6.5,118616,45,3,No,48,Yes
EMP11266,Male,28,Consulting,Senior Analyst,5.0,60285,49,3,Yes,55,No
EMP11267,Female,34,Technology,Manager,1.4,173605,63,3,Yes,57,Yes
EMP11268,Male,38,Technology,Senior Analyst,0.8,71996,38,4,No,26,No
EMP11269,Female,42,Tax,Senior Analyst,4.0,71947,57,4,No,54,No
EMP11270,Female,40,Consulting,Analyst,1.1,76030,49,4,No,18,Yes
EMP11271,Female,40,Audit,Analyst,0.6,67443,37,3,Yes,22,Yes
EMP11272,Male,41,Technology,Analyst,4.6,153344,66,5,No,46,Yes
EMP11273,Male,32,Audit,Senior Analyst,1.1,90464,44,5,No,78,Yes
EMP11274,Male,39,Technology,Analyst,7.4,153019,56,2,Yes,65,Yes
EMP11275,Female,34,Consulting,Analyst,5.5,160024,48,3,No,50,Yes
EMP11276,Male,37,Consulting,Analyst,5.6,145454,51,3,No,27,Yes
EMP11277,Male,44,Technology,Senior Analyst,4.4,149444,55,2,No,56,Yes
EMP11278,Male,41,Advisory,Senior Manager,6.4,137175,49,3,Yes,57,No
EMP11279,Female,23,Advisory,Senior Manager,4.9,67460,49,3,Yes,14,No
EMP11280,Female,43,Advisory,Senior Analyst,2.8,178868,35,3,No,15,Yes
EMP11281,Male,27,Consulting,Manager,1.1,25015,58,3,No,46,Yes
EMP11282,Male,37,Tax,Senior Analyst,6.6,74757,46,3,No,62,Yes
EMP11283,Male,32,Consulting,Senior Analyst,5.5,106541,44,5,Yes,11,No
EMP11284,Male,29,Technology,Senior Analyst,1.9,46292,65,3,No,42,Yes
EMP11285,Female,35,Technology,Analyst,0.1,147694,45,4,No,28,Yes
EMP11286,Female,38,Consulting,Manager,3.1,72046,50,1,Yes,48,No
EMP11287,Female,41,Tax,Analyst,0.2,39817,43,2,No,2,Yes
EMP11288,Female,33,Advisory,Analyst,7.8,34759,48,3,No,68,No
EMP11289,Male,41,Consulting,Senior Analyst,9.8,31412,53,2,Yes,59,No
EMP11290,Male,28,Technology,Analyst,0.6,45504,65,1,Yes,65,Yes
EMP11291,Male,34,Audit,Analyst,3.4,133500,43,2,No,25,Yes
EMP11292,Female,28,Consulting,Senior Analyst,0.3,33507,60,3,No,70,Yes
EMP11293,Male,34,Consulting,Analyst,3.9,46050,42,4,No,73,Yes
EMP11294,Female,27,Consulting,Senior Analyst,1.3,160892,58,3,No,68,Yes
EMP11295,Female,43,Advisory,Senior Analyst,3.4,163907,42,4,Yes,46,No
EMP11296,Male,32,Tax,Senior Analyst,1.4,125153,53,2,No,75,Yes
EMP11297,Male,31,Advisory,Senior Analyst,0.5,38587,64,4,No,41,Yes
EMP11298,Male,42,Advisory,Senior Analyst,1.6,82732,56,3,Yes,30,Yes
EMP11299,Female,42,Audit,Senior Analyst,0.4,76921,43,4,No,21,Yes
EMP11300,Male,31,Consulting,Senior Analyst,2.6,142734,38,5,Yes,16,No
EMP11301,Female,42,Audit,Manager,0.1,155104,42,5,Yes,19,Yes
EMP11302,Male,33,Consulting,Senior Analyst,2.2,162912,35,1,Yes,7,No
EMP11303,Female,38,Advisory,Manager,6.5,56440,62,4,Yes,48,No
EMP11304,Female,22,Audit,Analyst,5.5,60183,40,2,No,37,No
EMP11305,Male,41,Consulting,Analyst,6.4,121172,45,5,No,52,No
EMP11306,Female,35,Audit,Manager,7.7,158461,39,3,No,27,Yes
EMP11307,Female,40,Technology,Analyst,0.3,139515,58,3,No,76,Yes
EMP11308,Male,38,Technology,Analyst,0.4,148183,52,2,No,28,Yes
EMP11309,Female,35,Advisory,Senior Analyst,2.4,91299,54,2,No,71,No
EMP11310,Male,39,Technology,Analyst,6.7,140503,62,4,No,10,Yes
EMP11311,Female,43,Tax,Analyst,11.0,64023,47,5,No,46,Yes
EMP11312,Male,44,Advisory,Senior Manager,0.1,64941,39,4,No,44,Yes
EMP11313,Male,32,Audit,Senior Analyst,1.3,146677,64,4,No,17,Yes
EMP11314,Female,33,Tax,Analyst,0.7,101054,35,4,Yes,49,Yes
EMP11315,Female,42,Tax,Senior Manager,4.2,90363,56,3,No,48,Yes
EMP11316,Female,31,Advisory,Senior Manager,3.1,86742,52,1,No,21,No
EMP11317,Female,25,Tax,Analyst,0.4,70215,39,1,No,44,Yes
EMP11318,Female,21,Consulting,Analyst,2.0,72857,65,3,Yes,60,No
EMP11319,Male,44,Tax,Manager,3.5,80476,40,3,No,20,Yes
EMP11320,Female,23,Technology,Senior Analyst,4.5,165467,61,2,No,70,Yes
EMP11321,Male,42,Consulting,Senior Analyst,0.1,84768,59,2,Yes,60,Yes
EMP11322,Male,39,Tax,Manager,6.6,128591,63,2,No,75,Yes
EMP11323,Female,43,Consulting,Senior Analyst,2.5,71229,62,5,Yes,35,No
EMP11324,Male,27,Advisory,Analyst,5.0,136706,50,2,No,23,No
EMP11325,Male,32,Tax,Senior Analyst,4.9,87583,46,3,No,31,Yes
EMP11326,Male,35,Audit,Analyst,0.6,151011,54,3,No,58,Yes
EMP11327,Male,25,Advisory,Manager,0.4,55104,52,3,No,74,Yes
EMP11328,Female,35,Audit,Senior Analyst,3.8,62594,68,2,No,4,No
EMP11329,Male,28,Advisory,Analyst,0.5,28664,57,3,Yes,15,Yes
EMP11330,Female,30,Consulting,Senior Analyst,5.7,35528,61,2,Yes,10,Yes
EMP11331,Female,36,Tax,Analyst,3.9,153404,51,3,Yes,34,No
EMP11332,Male,28,Audit,Analyst,5.5,57899,55,2,Yes,74,No
EMP11333,Female,21,Advisory,Senior Analyst,1.1,95979,65,3,No,41,Yes
EMP11334,Female,32,Consulting,Analyst,1.1,42241,37,4,No,9,Yes
EMP11335,Female,25,Technology,Manager,3.3,71211,51,3,Yes,7,Yes
EMP11336,Male,23,Technology,Analyst,0.1,88472,60,3,Yes,25,Yes
EMP11337,Female,21,Technology,Senior Analyst,3.9,56346,57,3,No,2,Yes
EMP11338,Female,24,Tax,Manager,5.4,106196,40,4,No,58,Yes
EMP11339,Female,28,Tax,Senior Analyst,1.6,129451,62,3,No,2,Yes
EMP11340,Male,23,Audit,Senior Analyst,4.3,127908,42,4,No,37,Yes
EMP11341,Female,30,Consulting,Senior Manager,0.6,174014,42,4,No,1,Yes
EMP11342,Male,22,Consulting,Analyst,1.2,74167,53,3,Yes,16,Yes
EMP11343,Male,31,Tax,Analyst,11.0,61373,63,3,No,72,Yes
EMP11344,Male,30,Technology,Analyst,12.9,92143,57,3,Yes,35,Yes
EMP11345,Male,41,Audit,Analyst,2.2,145623,66,2,Yes,72,Yes
EMP11346,Male,34,Technology,Senior Manager,8.2,135013,44,1,Yes,1,No
EMP11347,Male,27,Advisory,Analyst,2.2,27016,61,2,No,33,Yes
EMP11348,Female,22,Advisory,Manager,1.0,94110,35,2,No,26,Yes
EMP11349,Male,29,Audit,Manager,0.9,32274,63,3,Yes,36,Yes
EMP11350,Female,36,Audit,Analyst,8.0,40748,37,4,No,70,No
EMP11351,Female,33,Advisory,Senior Analyst,0.6,176247,65,3,No,21,Yes
EMP11352,Male,29,Advisory,Analyst,2.6,36826,45,5,No,67,Yes
EMP11353,Female,40,Audit,Senior Analyst,2.4,108008,56,5,Yes,13,Yes
EMP11354,Female,24,Advisory,Analyst,4.0,154288,52,5,No,22,No
EMP11355,Female,42,Technology,Manager,2.1,179562,69,4,No,43,No
EMP11356,Female,30,Tax,Senior Manager,1.0,130623,40,3,Yes,64,Yes
EMP11357,Male,42,Technology,Analyst,0.6,164592,37,2,Yes,78,No
EMP11358,Female,32,Consulting,Analyst,2.9,108106,39,3,Yes,77,No
EMP11359,Male,37,Consulting,Manager,3.8,175870,43,3,Yes,60,No
EMP11360,Female,34,Tax,Analyst,2.5,79638,62,4,No,54,No
EMP11361,Female,34,Consulting,Manager,4.0,94072,53,5,No,70,No
EMP11362,Male,22,Audit,Senior Analyst,0.5,92309,62,3,No,49,Yes
EMP11363,Female,41,Consulting,Analyst,6.4,149724,61,3,Yes,11,No
EMP11364,Female,40,Consulting,Manager,2.6,152843,47,2,No,78,No
EMP11365,Female,31,Consulting,Senior Analyst,0.4,60326,55,1,No,14,Yes
EMP11366,Male,36,Consulting,Manager,1.9,30079,61,3,No,16,Yes
EMP11367,Female,39,Consulting,Manager,5.6,146412,40,3,No,33,Yes
EMP11368,Male,43,Audit,Analyst,6.8,112340,45,4,Yes,34,Yes
EMP11369,Female,26,Advisory,Analyst,0.9,110211,51,3,No,38,Yes
EMP11370,Male,44,Advisory,Senior Manager,3.7,67749,41,5,No,77,Yes
EMP11371,Male,39,Advisory,Manager,0.3,143192,64,4,No,54,Yes
EMP11372,Female,25,Audit,Analyst,0.1,99534,55,4,No,58,Yes
EMP11373,Female,24,Consulting,Manager,2.5,104233,35,2,Yes,4,No
EMP11374,Male,35,Advisory,Senior Analyst,3.6,76818,59,4,Yes,29,No
